txn_id,customer_id,txn_date,txn_amount,txn_type,category,merchant_name
T08052,C0020,2025-02-02 19:30:31,4658.24,Credit,Salary,Goldman Sachs
T08053,C0485,2025-04-09 19:43:37,4763.34,Credit,Travel,Flipkart
T08054,C0340,2025-02-03 04:14:46,1706.03,Debit,Food,Amazon
T08055,C0229,2025-01-29 21:35:21,8191.07,Credit,Travel,Paytm
T08056,C0307,2025-06-20 05:06:42,3729.72,Credit,Healthcare,Uber
T08057,C0180,2025-05-14 18:37:02,8248.24,Credit,Travel,Amazon
T08058,C0438,2025-05-13 19:12:52,5146.94,Debit,Food,Swiggy
T08059,C0342,2025-04-07 09:51:18,3435.09,Credit,Travel,Zomato
T08060,C0382,2025-03-13 13:36:04,2158.16,Debit,Salary,Goldman Sachs
T08061,C0326,2025-07-01 04:35:53,7755.13,Debit,Travel,Zomato
T08062,C0464,2025-03-25 15:50:18,8528.43,Debit,Shopping,Uber
T08063,C0318,2025-04-24 12:13:03,7696.64,Credit,Healthcare,Zomato
T08064,C0478,2025-06-28 07:33:01,1254.93,Debit,Healthcare,Flipkart
T08065,C0126,2025-05-10 17:32:09,3095.06,Debit,Food,Flipkart
T08066,C0365,2025-07-09 21:52:43,7569.53,Credit,Travel,Goldman Sachs
T08067,C0148,2025-02-23 15:27:23,876.18,Credit,Bills,Paytm
T08068,C0132,2025-07-03 00:48:22,944.41,Debit,Travel,Amazon
T08069,C0113,2025-07-07 13:00:04,4499.68,Credit,Shopping,Flipkart
T08070,C0491,2025-03-05 13:57:38,5469.03,Credit,Travel,Zomato
T08071,C0298,2025-03-11 01:26:09,6503.18,Credit,Healthcare,Swiggy
T08072,C0179,2025-03-16 08:56:23,4508.72,Credit,Bills,Uber
T08073,C0117,2025-02-27 02:21:50,1898.66,Credit,Healthcare,Paytm
T08074,C0111,2025-05-22 20:57:47,4251.4,Debit,Healthcare,Paytm
T08075,C0412,2025-02-22 20:01:20,7103.22,Credit,Food,Paytm
T08076,C0265,2025-02-10 08:18:24,3966.55,Credit,Bills,Flipkart
T08077,C0327,2025-04-17 21:56:17,2905.85,Debit,Bills,Zomato
T08078,C0276,2025-05-21 02:30:58,8314.25,Debit,Bills,Swiggy
T08079,C0030,2025-06-21 09:49:49,9847.13,Credit,Bills,Zomato
T08080,C0089,2025-02-03 21:02:12,5988.06,Credit,Shopping,Uber
T08081,C0350,2025-01-14 00:42:00,1761.56,Debit,Bills,Flipkart
T08082,C0159,2025-05-28 18:07:00,1428.78,Credit,Bills,Zomato
T08083,C0184,2025-02-07 00:47:22,1906.96,Credit,Travel,Flipkart
T08084,C0072,2025-05-06 01:15:55,9031.75,Credit,Salary,Swiggy
T08085,C0451,2025-03-19 22:57:51,6047.64,Credit,Food,Flipkart
T08086,C0222,2025-05-15 23:23:42,2253.44,Credit,Salary,Flipkart
T08087,C0099,2025-05-24 19:56:24,2877.86,Credit,Travel,Flipkart
T08088,C0293,2025-05-19 11:45:23,592.0,Debit,Travel,Uber
T08089,C0038,2025-05-01 06:37:49,7758.78,Debit,Salary,Goldman Sachs
T08090,C0076,2025-06-23 07:58:35,3884.86,Credit,Travel,Zomato
T08091,C0391,2025-04-12 22:01:31,3840.44,Debit,Food,Zomato
T08092,C0046,2025-03-04 08:17:42,5011.06,Debit,Salary,Flipkart
T08093,C0315,2025-03-11 15:54:59,3860.12,Credit,Shopping,Flipkart
T08094,C0356,2025-04-17 20:40:25,3132.16,Credit,Salary,Zomato
T08095,C0154,2025-03-18 07:59:42,6708.62,Debit,Food,Uber
T08096,C0158,2025-02-04 14:20:42,6114.72,Credit,Shopping,Zomato
T08097,C0160,2025-04-18 00:52:47,588.39,Debit,Food,Zomato
T08098,C0043,2025-04-10 06:28:27,6042.09,Debit,Shopping,Goldman Sachs
T08099,C0435,2025-05-30 02:19:18,7871.77,Credit,Travel,Uber
T08100,C0183,2025-04-11 06:32:41,1188.8,Credit,Healthcare,Zomato
T08101,C0262,2025-05-02 20:14:12,6499.86,Credit,Bills,Zomato
T08102,C0272,2025-04-13 10:07:51,4027.18,Credit,Bills,Zomato
T08103,C0061,2025-05-08 10:56:10,5032.43,Debit,Shopping,Flipkart
T08104,C0267,2025-02-07 08:56:34,6714.57,Credit,Healthcare,Amazon
T08105,C0072,2025-04-19 17:57:42,2360.46,Debit,Salary,Amazon
T08106,C0335,2025-06-12 15:17:39,229.94,Credit,Food,Swiggy
T08107,C0034,2025-02-14 18:04:52,2290.06,Credit,Salary,Uber
T08108,C0272,2025-02-19 00:15:34,2002.64,Debit,Bills,Zomato
T08109,C0042,2025-02-27 20:35:54,378.01,Debit,Salary,Flipkart
T08110,C0453,2025-04-20 17:06:55,8135.9,Credit,Healthcare,Uber
T08111,C0039,2025-02-02 23:44:52,4328.82,Credit,Food,Paytm
T08112,C0452,2025-04-14 08:21:45,6956.72,Credit,Food,Paytm
T08113,C0255,2025-05-30 00:30:38,8140.97,Debit,Bills,Amazon
T08114,C0357,2025-05-29 15:08:00,8052.93,Debit,Food,Zomato
T08115,C0012,2025-01-11 07:57:34,2920.0,Credit,Bills,Goldman Sachs
T08116,C0183,2025-06-01 12:34:08,3150.52,Credit,Shopping,Swiggy
T08117,C0096,2025-02-16 23:18:33,7917.55,Debit,Travel,Goldman Sachs
T08118,C0096,2025-06-20 21:31:49,8597.1,Debit,Bills,Swiggy
T08119,C0223,2025-04-03 11:49:49,714.87,Credit,Travel,Flipkart
T08120,C0428,2025-07-08 21:21:52,9538.87,Credit,Healthcare,Swiggy
T08121,C0391,2025-06-01 08:28:18,3908.56,Credit,Shopping,Paytm
T08122,C0173,2025-04-05 10:00:51,8369.94,Credit,Salary,Uber
T08123,C0361,2025-02-27 08:42:33,7326.17,Credit,Shopping,Goldman Sachs
T08124,C0298,2025-04-28 03:05:14,5508.67,Credit,Healthcare,Amazon
T08125,C0111,2025-02-24 06:22:58,5461.88,Credit,Salary,Zomato
T08126,C0387,2025-05-16 02:04:03,8558.43,Debit,Salary,Swiggy
T08127,C0039,2025-05-16 18:32:40,2194.26,Credit,Shopping,Swiggy
T08128,C0333,2025-06-11 08:35:51,3068.27,Debit,Travel,Amazon
T08129,C0160,2025-01-11 07:19:48,3711.75,Debit,Food,Zomato
T08130,C0338,2025-07-06 00:55:33,4242.19,Debit,Bills,Zomato
T08131,C0486,2025-02-15 05:36:57,7995.93,Debit,Food,Zomato
T08132,C0312,2025-05-24 08:09:44,9031.32,Debit,Shopping,Flipkart
T08133,C0408,2025-03-31 11:21:24,7091.18,Credit,Salary,Zomato
T08134,C0015,2025-05-23 14:56:01,435.08,Credit,Healthcare,Uber
T08135,C0259,2025-02-11 20:53:18,6140.61,Credit,Travel,Paytm
T08136,C0259,2025-02-09 18:05:04,6041.96,Credit,Travel,Flipkart
T08137,C0424,2025-03-24 02:18:31,2440.38,Credit,Shopping,Uber
T08138,C0270,2025-06-09 12:00:19,4434.21,Credit,Food,Paytm
T08139,C0050,2025-07-03 02:58:53,5792.81,Credit,Food,Flipkart
T08140,C0175,2025-02-14 12:50:22,2815.33,Debit,Healthcare,Paytm
T08141,C0226,2025-05-05 23:42:25,6282.71,Credit,Healthcare,Amazon
T08142,C0370,2025-05-02 09:46:50,9357.71,Credit,Bills,Swiggy
T08143,C0038,2025-01-11 19:02:25,1515.47,Debit,Food,Amazon
T08144,C0199,2025-05-14 07:35:16,929.57,Credit,Food,Flipkart
T08145,C0354,2025-06-11 07:43:35,6327.83,Credit,Food,Amazon
T08146,C0300,2025-05-25 03:11:02,760.52,Debit,Shopping,Swiggy
T08147,C0472,2025-04-03 04:53:07,5179.39,Credit,Bills,Goldman Sachs
T08148,C0353,2025-06-18 14:59:27,580.21,Debit,Bills,Flipkart
T08149,C0463,2025-05-22 11:10:20,4963.69,Credit,Salary,Amazon
T08150,C0117,2025-02-04 02:32:41,3332.5,Credit,Travel,Swiggy
T08151,C0059,2025-01-18 05:07:10,757.1,Debit,Salary,Swiggy
T08152,C0426,2025-02-06 13:17:33,1255.88,Credit,Travel,Uber
T08153,C0263,2025-02-19 13:44:46,540.97,Credit,Salary,Amazon
T08154,C0064,2025-05-08 06:36:45,2756.4,Credit,Food,Amazon
T08155,C0141,2025-06-07 01:19:16,2443.1,Debit,Healthcare,Paytm
T08156,C0492,2025-07-04 18:28:56,6322.75,Debit,Food,Goldman Sachs
T08157,C0321,2025-03-02 19:22:27,2777.53,Credit,Healthcare,Paytm
T08158,C0106,2025-03-18 20:22:15,8049.73,Debit,Healthcare,Uber
T08159,C0203,2025-07-11 06:16:15,2355.89,Credit,Food,Uber
T08160,C0223,2025-04-09 04:05:56,2702.8,Credit,Bills,Goldman Sachs
T08161,C0209,2025-04-09 18:32:59,381.9,Credit,Shopping,Flipkart
T08162,C0208,2025-07-06 03:11:17,8526.95,Debit,Bills,Amazon
T08163,C0065,2025-02-14 06:10:18,3156.44,Credit,Shopping,Paytm
T08164,C0049,2025-03-23 08:23:33,995.6,Debit,Salary,Uber
T08165,C0202,2025-04-10 20:52:29,1240.69,Debit,Shopping,Uber
T08166,C0242,2025-06-30 19:33:26,4161.42,Debit,Salary,Zomato
T08167,C0086,2025-05-17 17:50:07,2129.57,Credit,Food,Paytm
T08168,C0202,2025-06-06 22:57:20,5094.04,Debit,Food,Amazon
T08169,C0023,2025-06-19 04:47:28,1401.61,Debit,Travel,Uber
T08170,C0375,2025-02-25 10:47:31,715.03,Debit,Bills,Flipkart
T08171,C0455,2025-05-16 06:11:03,2252.41,Debit,Travel,Goldman Sachs
T08172,C0374,2025-04-11 23:13:34,6938.03,Debit,Travel,Paytm
T08173,C0294,2025-02-09 05:32:45,7080.34,Credit,Healthcare,Flipkart
T08174,C0237,2025-07-05 18:11:00,2462.82,Debit,Food,Swiggy
T08175,C0370,2025-07-07 00:55:43,9550.75,Credit,Travel,Goldman Sachs
T08176,C0486,2025-01-13 10:28:32,1710.52,Credit,Healthcare,Swiggy
T08177,C0160,2025-06-19 07:02:17,8132.67,Debit,Bills,Uber
T08178,C0164,2025-04-11 07:49:31,6262.3,Credit,Bills,Uber
T08179,C0346,2025-04-17 03:41:15,197.74,Credit,Food,Flipkart
T08180,C0093,2025-06-13 11:15:41,2664.28,Credit,Shopping,Flipkart
T08181,C0089,2025-04-27 22:33:32,7322.92,Credit,Travel,Uber
T08182,C0077,2025-04-09 16:13:21,9868.7,Debit,Shopping,Paytm
T08183,C0179,2025-04-10 05:33:06,5086.21,Debit,Shopping,Zomato
T08184,C0088,2025-05-19 12:54:09,8885.02,Debit,Travel,Paytm
T08185,C0363,2025-06-29 21:27:27,8466.17,Debit,Shopping,Goldman Sachs
T08186,C0118,2025-06-22 07:33:40,1851.29,Credit,Bills,Zomato
T08187,C0284,2025-03-21 02:10:11,6012.51,Debit,Healthcare,Paytm
T08188,C0420,2025-02-21 21:15:06,1610.54,Credit,Bills,Paytm
T08189,C0360,2025-01-24 02:43:27,6711.16,Debit,Travel,Goldman Sachs
T08190,C0278,2025-03-22 14:31:32,9942.83,Debit,Bills,Amazon
T08191,C0201,2025-01-18 11:40:35,8839.59,Debit,Travel,Paytm
T08192,C0474,2025-02-19 02:01:18,3645.16,Credit,Food,Uber
T08193,C0001,2025-05-24 23:11:09,6826.91,Debit,Shopping,Amazon
T08194,C0377,2025-04-18 05:02:30,7523.83,Debit,Healthcare,Zomato
T08195,C0064,2025-03-22 20:34:39,7096.81,Debit,Food,Zomato
T08196,C0147,2025-02-03 22:50:23,1734.41,Credit,Healthcare,Zomato
T08197,C0060,2025-02-09 12:34:16,6556.96,Credit,Travel,Paytm
T08198,C0077,2025-04-11 12:20:33,8246.17,Debit,Healthcare,Swiggy
T08199,C0444,2025-02-21 13:21:19,5685.13,Credit,Travel,Goldman Sachs
T08200,C0122,2025-03-21 11:39:49,4100.86,Debit,Travel,Flipkart
T08201,C0492,2025-03-02 02:57:23,8155.81,Debit,Shopping,Zomato
T08202,C0193,2025-03-03 06:38:35,2084.43,Debit,Shopping,Uber
T08203,C0354,2025-06-29 12:18:35,3129.66,Debit,Travel,Paytm
T08204,C0138,2025-07-11 08:31:29,924.29,Debit,Travel,Flipkart
T08205,C0383,2025-05-05 06:29:56,2568.97,Credit,Healthcare,Swiggy
T08206,C0195,2025-02-15 05:03:39,491.07,Debit,Bills,Uber
T08207,C0012,2025-01-26 09:27:05,5488.94,Debit,Food,Swiggy
T08208,C0041,2025-06-05 21:45:03,8659.87,Credit,Food,Amazon
T08209,C0260,2025-04-23 11:04:39,599.32,Credit,Bills,Amazon
T08210,C0110,2025-06-15 03:59:15,1512.53,Debit,Bills,Uber
T08211,C0219,2025-06-28 06:21:17,2720.16,Credit,Healthcare,Zomato
T08212,C0197,2025-03-15 03:40:20,9952.29,Debit,Shopping,Flipkart
T08213,C0323,2025-05-11 17:30:37,9354.97,Debit,Bills,Flipkart
T08214,C0316,2025-04-27 18:48:52,2533.21,Credit,Food,Flipkart
T08215,C0024,2025-07-03 05:01:28,6226.44,Debit,Travel,Amazon
T08216,C0411,2025-05-05 00:12:20,2486.8,Debit,Shopping,Uber
T08217,C0032,2025-04-26 08:06:43,7100.42,Debit,Food,Uber
T08218,C0197,2025-06-22 20:48:46,8251.21,Credit,Food,Flipkart
T08219,C0199,2025-05-20 13:29:27,9625.1,Debit,Travel,Flipkart
T08220,C0089,2025-05-15 03:57:31,9848.73,Credit,Food,Swiggy
T08221,C0074,2025-03-27 01:58:55,7167.99,Credit,Bills,Goldman Sachs
T08222,C0340,2025-01-16 05:28:00,5143.94,Credit,Shopping,Zomato
T08223,C0397,2025-01-20 17:10:43,7543.81,Credit,Salary,Uber
T08224,C0120,2025-03-12 00:25:58,9396.54,Debit,Healthcare,Goldman Sachs
T08225,C0317,2025-06-25 02:49:53,8294.05,Debit,Salary,Zomato
T08226,C0410,2025-04-10 23:57:14,1325.29,Credit,Shopping,Paytm
T08227,C0254,2025-03-23 06:57:24,2209.18,Credit,Shopping,Goldman Sachs
T08228,C0401,2025-03-12 05:48:15,5345.16,Credit,Healthcare,Amazon
T08229,C0414,2025-06-29 03:48:22,148.22,Debit,Healthcare,Uber
T08230,C0163,2025-03-11 05:53:56,9499.89,Credit,Travel,Amazon
T08231,C0197,2025-02-24 10:39:17,7121.45,Debit,Shopping,Amazon
T08232,C0470,2025-05-25 04:56:10,6856.94,Debit,Salary,Amazon
T08233,C0419,2025-03-24 06:20:26,9747.0,Credit,Food,Paytm
T08234,C0231,2025-04-07 21:51:44,204.96,Debit,Healthcare,Zomato
T08235,C0460,2025-04-05 20:52:24,9963.72,Debit,Shopping,Goldman Sachs
T08236,C0033,2025-06-09 20:02:11,9601.81,Credit,Shopping,Zomato
T08237,C0060,2025-04-25 08:37:55,9339.74,Debit,Food,Uber
T08238,C0219,2025-03-23 23:39:48,2081.16,Credit,Healthcare,Amazon
T08239,C0029,2025-05-06 12:05:16,7590.86,Credit,Food,Swiggy
T08240,C0370,2025-04-10 19:48:23,6007.58,Debit,Salary,Flipkart
T08241,C0392,2025-06-26 20:55:13,2575.88,Credit,Shopping,Goldman Sachs
T08242,C0178,2025-04-19 18:06:44,9768.34,Credit,Shopping,Amazon
T08243,C0105,2025-03-07 18:51:54,3685.83,Credit,Healthcare,Paytm
T08244,C0071,2025-07-01 22:07:35,2586.61,Credit,Healthcare,Amazon
T08245,C0437,2025-01-15 00:52:17,1120.97,Debit,Healthcare,Swiggy
T08246,C0036,2025-06-30 12:45:05,447.76,Debit,Travel,Paytm
T08247,C0222,2025-01-26 12:44:13,5865.42,Credit,Healthcare,Zomato
T08248,C0488,2025-07-07 21:09:14,2862.76,Debit,Salary,Amazon
T08249,C0478,2025-02-14 17:14:03,3899.41,Credit,Bills,Zomato
T08250,C0378,2025-06-02 14:20:23,4373.52,Credit,Travel,Paytm
T08251,C0388,2025-06-24 20:08:01,2492.64,Debit,Shopping,Swiggy
T08252,C0260,2025-02-16 08:36:41,9123.19,Debit,Bills,Paytm
T08253,C0431,2025-03-21 07:45:21,6251.75,Credit,Salary,Swiggy
T08254,C0316,2025-02-25 14:07:20,9030.82,Credit,Travel,Paytm
T08255,C0011,2025-02-01 20:49:20,3851.11,Debit,Travel,Amazon
T08256,C0040,2025-03-12 17:29:22,2420.59,Credit,Food,Uber
T08257,C0396,2025-05-24 02:16:07,9971.66,Debit,Salary,Uber
T08258,C0150,2025-04-09 18:00:01,6182.72,Debit,Bills,Swiggy
T08259,C0068,2025-05-29 17:39:48,5752.83,Debit,Food,Zomato
T08260,C0059,2025-06-07 11:20:18,2105.71,Debit,Salary,Goldman Sachs
T08261,C0160,2025-05-22 19:47:00,5381.46,Debit,Bills,Goldman Sachs
T08262,C0449,2025-04-29 17:41:24,112.97,Credit,Healthcare,Zomato
T08263,C0106,2025-01-20 09:08:19,2237.49,Credit,Salary,Goldman Sachs
T08264,C0117,2025-06-07 13:46:57,589.2,Credit,Healthcare,Uber
T08265,C0458,2025-02-17 23:18:05,6717.48,Debit,Salary,Flipkart
T08266,C0214,2025-05-19 22:26:00,4509.52,Credit,Healthcare,Swiggy
T08267,C0215,2025-03-07 19:23:16,5742.65,Credit,Bills,Uber
T08268,C0343,2025-05-12 08:29:02,9140.05,Debit,Food,Uber
T08269,C0389,2025-02-19 06:13:49,3848.04,Debit,Healthcare,Amazon
T08270,C0067,2025-02-28 20:32:03,3990.68,Credit,Bills,Swiggy
T08271,C0186,2025-06-20 05:12:43,7374.69,Credit,Shopping,Paytm
T08272,C0380,2025-05-26 09:57:45,5104.94,Debit,Food,Swiggy
T08273,C0476,2025-06-29 06:21:41,4471.84,Debit,Salary,Goldman Sachs
T08274,C0118,2025-05-09 22:35:46,8742.05,Debit,Shopping,Flipkart
T08275,C0239,2025-07-06 15:54:53,4652.45,Debit,Healthcare,Flipkart
T08276,C0449,2025-05-29 20:24:38,5861.72,Debit,Healthcare,Paytm
T08277,C0388,2025-03-01 13:54:32,2182.86,Debit,Healthcare,Flipkart
T08278,C0486,2025-06-18 09:02:25,8385.84,Debit,Shopping,Zomato
T08279,C0325,2025-05-06 09:16:47,9021.76,Debit,Food,Goldman Sachs
T08280,C0495,2025-05-14 02:27:36,7763.94,Debit,Healthcare,Goldman Sachs
T08281,C0016,2025-04-07 18:52:39,6024.76,Debit,Healthcare,Flipkart
T08282,C0438,2025-03-10 12:46:15,4287.36,Debit,Travel,Zomato
T08283,C0428,2025-04-28 02:26:16,6357.25,Debit,Travel,Goldman Sachs
T08284,C0162,2025-07-06 15:57:14,7043.86,Credit,Salary,Goldman Sachs
T08285,C0302,2025-01-12 02:42:22,4723.45,Credit,Shopping,Uber
T08286,C0289,2025-05-24 23:13:02,7788.83,Debit,Food,Zomato
T08287,C0294,2025-05-24 00:53:56,4615.3,Debit,Shopping,Amazon
T08288,C0299,2025-04-10 02:35:04,6673.16,Debit,Bills,Zomato
T08289,C0453,2025-03-15 07:56:42,4852.04,Credit,Healthcare,Goldman Sachs
T08290,C0189,2025-03-20 00:58:55,4505.62,Credit,Travel,Paytm
T08291,C0366,2025-03-26 19:20:24,607.61,Debit,Healthcare,Swiggy
T08292,C0407,2025-06-12 04:48:16,6059.23,Debit,Salary,Paytm
T08293,C0236,2025-07-08 09:57:49,3203.55,Debit,Healthcare,Goldman Sachs
T08294,C0373,2025-01-29 09:20:00,5042.91,Debit,Shopping,Flipkart
T08295,C0078,2025-04-27 04:11:56,3538.84,Debit,Bills,Zomato
T08296,C0298,2025-02-11 16:29:45,4980.28,Debit,Salary,Paytm
T08297,C0447,2025-04-07 18:26:46,5238.65,Debit,Food,Goldman Sachs
T08298,C0185,2025-07-02 18:46:22,2790.23,Debit,Salary,Goldman Sachs
T08299,C0112,2025-02-04 03:22:27,3005.1,Credit,Healthcare,Zomato
T08300,C0118,2025-02-15 19:24:45,4248.25,Credit,Salary,Paytm
T08301,C0194,2025-03-17 19:56:12,7563.24,Credit,Travel,Zomato
T08302,C0421,2025-05-08 06:10:48,1280.35,Credit,Travel,Swiggy
T08303,C0496,2025-04-08 11:29:49,6778.05,Debit,Healthcare,Amazon
T08304,C0283,2025-06-20 18:09:16,3319.76,Debit,Salary,Swiggy
T08305,C0244,2025-05-28 23:03:44,9121.55,Debit,Food,Zomato
T08306,C0067,2025-06-27 21:20:48,8344.09,Credit,Shopping,Swiggy
T08307,C0199,2025-02-13 11:24:57,6175.65,Credit,Travel,Amazon
T08308,C0110,2025-03-31 03:33:02,2353.58,Credit,Salary,Goldman Sachs
T08309,C0181,2025-03-24 07:22:11,8451.23,Credit,Shopping,Flipkart
T08310,C0094,2025-02-03 17:43:52,1374.62,Debit,Shopping,Amazon
T08311,C0417,2025-04-21 11:29:35,7342.65,Credit,Food,Swiggy
T08312,C0393,2025-06-28 00:53:03,6338.54,Debit,Travel,Amazon
T08313,C0081,2025-07-09 16:39:31,6743.73,Credit,Food,Swiggy
T08314,C0180,2025-02-04 02:01:11,2867.8,Credit,Travel,Amazon
T08315,C0127,2025-03-29 07:19:19,7980.23,Debit,Food,Goldman Sachs
T08316,C0177,2025-04-28 10:57:43,3123.54,Credit,Shopping,Paytm
T08317,C0363,2025-06-21 04:41:38,7531.28,Credit,Bills,Amazon
T08318,C0255,2025-05-30 12:29:10,4654.88,Debit,Salary,Amazon
T08319,C0101,2025-04-27 06:09:24,5142.07,Debit,Bills,Amazon
T08320,C0100,2025-03-27 21:35:49,3845.78,Debit,Food,Amazon
T08321,C0283,2025-03-02 22:33:27,9111.93,Debit,Food,Flipkart
T08322,C0201,2025-04-19 09:37:58,6471.97,Debit,Healthcare,Goldman Sachs
T08323,C0390,2025-02-24 17:16:18,4505.09,Debit,Food,Flipkart
T08324,C0386,2025-07-05 16:59:53,9537.67,Credit,Salary,Swiggy
T08325,C0344,2025-05-10 05:16:51,8091.34,Debit,Food,Zomato
T08326,C0359,2025-06-04 11:52:13,7363.5,Debit,Salary,Swiggy
T08327,C0407,2025-03-26 21:07:56,2978.88,Credit,Travel,Paytm
T08328,C0062,2025-04-16 01:37:41,9609.08,Debit,Healthcare,Goldman Sachs
T08329,C0402,2025-01-12 20:36:47,3757.79,Credit,Travel,Uber
T08330,C0172,2025-06-27 21:09:06,7136.12,Debit,Food,Uber
T08331,C0438,2025-01-10 20:21:41,6603.33,Credit,Salary,Zomato
T08332,C0398,2025-03-07 17:44:39,5347.43,Debit,Bills,Flipkart
T08333,C0237,2025-02-15 02:01:06,7834.29,Credit,Salary,Swiggy
T08334,C0137,2025-03-04 00:10:55,6932.82,Debit,Food,Zomato
T08335,C0311,2025-05-22 04:09:45,4929.22,Credit,Bills,Amazon
T08336,C0216,2025-01-13 12:29:35,1223.97,Debit,Salary,Swiggy
T08337,C0108,2025-04-13 11:59:34,4490.44,Debit,Salary,Uber
T08338,C0107,2025-04-02 06:46:23,5696.03,Debit,Travel,Uber
T08339,C0436,2025-04-29 09:54:10,4877.07,Credit,Salary,Swiggy
T08340,C0265,2025-06-15 09:39:46,5818.62,Debit,Travel,Goldman Sachs
T08341,C0215,2025-01-17 20:04:46,6257.94,Credit,Shopping,Flipkart
T08342,C0069,2025-05-04 00:53:51,5118.94,Debit,Healthcare,Uber
T08343,C0182,2025-05-27 07:47:29,6851.84,Debit,Shopping,Goldman Sachs
T08344,C0099,2025-03-03 15:45:54,8573.8,Debit,Shopping,Amazon
T08345,C0333,2025-06-18 00:47:38,1385.24,Credit,Travel,Goldman Sachs
T08346,C0308,2025-03-31 01:28:17,6478.51,Credit,Food,Uber
T08347,C0316,2025-02-28 05:28:40,4104.8,Credit,Shopping,Flipkart
T08348,C0177,2025-01-22 03:51:12,6464.74,Debit,Food,Zomato
T08349,C0034,2025-03-07 06:34:06,8342.22,Credit,Food,Paytm
T08350,C0399,2025-03-20 02:37:27,4064.19,Credit,Travel,Swiggy
T08351,C0245,2025-06-11 05:13:54,203.68,Debit,Travel,Amazon
T08352,C0111,2025-02-10 04:17:39,3175.33,Debit,Healthcare,Flipkart
T08353,C0030,2025-06-14 05:53:54,4625.16,Debit,Shopping,Flipkart
T08354,C0008,2025-01-27 02:21:27,7033.51,Debit,Shopping,Zomato
T08355,C0334,2025-05-14 06:20:40,912.47,Credit,Food,Uber
T08356,C0487,2025-02-22 17:29:37,3492.53,Credit,Shopping,Swiggy
T08357,C0340,2025-06-06 22:28:38,4737.52,Debit,Food,Zomato
T08358,C0368,2025-06-01 16:38:57,9312.92,Debit,Bills,Paytm
T08359,C0323,2025-05-04 09:46:51,3026.2,Credit,Salary,Zomato
T08360,C0257,2025-02-04 06:54:17,8207.77,Credit,Food,Amazon
T08361,C0089,2025-02-26 18:24:37,222.32,Debit,Healthcare,Zomato
T08362,C0317,2025-02-04 08:13:01,7358.51,Debit,Healthcare,Flipkart
T08363,C0143,2025-05-05 18:10:09,4639.91,Debit,Food,Flipkart
T08364,C0421,2025-05-25 14:27:15,2816.06,Debit,Food,Zomato
T08365,C0411,2025-05-23 02:04:20,4084.07,Debit,Salary,Paytm
T08366,C0264,2025-06-10 22:44:11,4502.88,Credit,Bills,Paytm
T08367,C0217,2025-05-21 07:43:28,5725.89,Debit,Bills,Paytm
T08368,C0010,2025-04-03 02:11:17,1406.34,Debit,Shopping,Paytm
T08369,C0369,2025-01-25 01:44:02,8227.59,Credit,Salary,Uber
T08370,C0288,2025-02-07 03:08:11,5676.07,Debit,Healthcare,Zomato
T08371,C0235,2025-02-11 08:43:30,4802.39,Debit,Bills,Goldman Sachs
T08372,C0245,2025-07-06 12:43:55,1717.23,Credit,Bills,Goldman Sachs
T08373,C0109,2025-03-28 01:42:31,8460.6,Debit,Shopping,Zomato
T08374,C0050,2025-03-10 10:47:46,8326.61,Credit,Bills,Zomato
T08375,C0228,2025-02-01 10:37:25,1519.62,Credit,Healthcare,Flipkart
T08376,C0087,2025-06-25 09:05:41,3845.92,Debit,Food,Paytm
T08377,C0317,2025-04-03 15:49:16,115.16,Credit,Salary,Flipkart
T08378,C0447,2025-06-20 09:10:19,4747.82,Credit,Shopping,Paytm
T08379,C0164,2025-07-04 03:54:20,7235.77,Debit,Bills,Amazon
T08380,C0132,2025-02-09 02:09:05,937.01,Credit,Bills,Swiggy
T08381,C0128,2025-03-14 12:33:59,574.56,Credit,Healthcare,Goldman Sachs
T08382,C0130,2025-02-20 18:02:32,3773.19,Debit,Food,Uber
T08383,C0252,2025-04-04 07:24:38,3873.89,Debit,Healthcare,Uber
T08384,C0420,2025-04-17 02:29:34,2048.9,Debit,Food,Goldman Sachs
T08385,C0172,2025-06-30 06:44:49,4710.8,Credit,Salary,Amazon
T08386,C0139,2025-05-05 18:47:23,5298.54,Debit,Healthcare,Uber
T08387,C0042,2025-07-01 00:59:02,1173.28,Credit,Food,Flipkart
T08388,C0012,2025-06-17 07:32:57,5042.33,Debit,Travel,Amazon
T08389,C0152,2025-04-13 06:03:25,9417.81,Credit,Travel,Zomato
T08390,C0179,2025-02-01 00:07:10,2492.71,Credit,Shopping,Paytm
T08391,C0240,2025-06-23 08:01:14,179.51,Credit,Shopping,Amazon
T08392,C0379,2025-05-25 23:56:09,5933.85,Credit,Healthcare,Goldman Sachs
T08393,C0021,2025-03-17 15:27:07,4441.98,Credit,Healthcare,Amazon
T08394,C0478,2025-03-14 18:29:49,3530.54,Credit,Shopping,Uber
T08395,C0200,2025-07-10 00:35:02,633.47,Debit,Travel,Paytm
T08396,C0115,2025-01-18 07:32:23,3248.69,Credit,Food,Swiggy
T08397,C0001,2025-07-09 19:42:40,4657.43,Credit,Food,Goldman Sachs
T08398,C0066,2025-01-29 22:05:50,4843.52,Debit,Salary,Goldman Sachs
T08399,C0311,2025-07-01 02:43:43,8104.45,Debit,Healthcare,Uber
T08400,C0225,2025-05-10 14:04:20,1462.09,Credit,Shopping,Zomato
T08401,C0358,2025-06-26 02:45:01,9061.4,Credit,Salary,Uber
